programming,ocean,clothing,domestic_work,achievement,sound,fashion,medical_emergency,poor,vehicle,wedding,rage,hate,gain,communication,hygiene,exercise,shopping,ugliness,movement,technology,toy,youth,leisure,love,exasperation,vacation,lust,beauty,hearing,emotional,pet,payment,party,blue_collar_job,wealthy,alcohol,night,swimming,celebration,ridicule,science,neglect,philosophy,dispute,anonymity,government,driving,masculine,anger,stealing,violence,medieval,fun,school,ship,office,sympathy,superhero,negative_emotion,banking,divine,disgust,home,death,tool,dominant_heirarchical,competing,military,war,cleaning,aggression,zest,politics,body,meeting,power,plant,smell,cold,noise,deception,sleep,politeness,health,social_media,warmth,furniture,messaging,valuable,order,positive_emotion,disappointment,art,help,writing,strength,family,religion,surprise,farming,rural,fabric,fight,suffering,work,sports,optimism,legend,business,money,reading,internet,envy,horror,appearance,fire,weakness,independence,water,car,negotiate,shape_and_size,fear,magic,joy,dominant_personality,sexual,royalty,torment,children,college,sadness,dance,musical,phone,occupation,computer,worship,listen,childish,irritability,tourism,swearing_terms,urban,leader,friends,weapon,feminine,attractive,terrorism,animal,hiking,trust,timidity,morning,giving,hipster,speaking,crime,weather,healing,liquid,affection,cheerfulness,pride,nervousness,kill,breaking,exotic,prison,traveling,eating,injury,journalism,pain,shame,sailing,economics,music,air_travel,monster,real_estate,anticipation,play,confusion,white_collar_job,beach,heroic,contentment,restaurant,ancient,cooking,law
-0.028213447,-0.03617671,-0.024314797,-0.040428057,-0.033950534,-0.056738216,-0.033166,-0.036172584,-0.033716444,-0.02445659,-0.019901272,-0.035654116,-0.030833974,-0.037192903,-0.05075034,-0.04776515,-0.052075163,-0.03277088,-0.048359323,-0.041881002,-0.027013274,-0.046991695,-0.037108887,-0.039848063,-0.03193431,-0.017164897,-0.029958626,-0.030412456,-0.029386342,-0.05108115,-0.027026158,-0.030993361,-0.039516333,-0.032350004,-0.026992887,-0.037045658,-0.02573744,-0.01601009,-0.04911914,-0.03172434,-0.044874836,-0.030606057,-0.038305555,-0.040149115,-0.03209858,-0.039252706,-0.03171562,-0.03212727,-0.030971602,-0.028150722,-0.034969553,-0.033069357,-0.03359034,-0.047915705,-0.044330157,-0.03507768,-0.028694026,-0.018902596,-0.025734255,-0.02830726,-0.039056104,-0.024043174,-0.030040247,-0.030364817,-0.019847542,-0.0402023,-0.031339016,-0.050177522,-0.026974367,-0.025100295,-0.05295059,-0.024541816,-0.03313414,-0.037874386,-0.051474687,-0.03942807,-0.03087983,-0.032183215,-0.014143432,-0.04381056,-0.059891045,-0.00695084,-0.031081565,-0.020325538,-0.034085125,-0.0407019,-0.03912063,-0.03566584,-0.043851063,-0.036840275,-0.027953789,-0.025096828,-0.035519514,-0.043313917,-0.026139366,-0.041157134,-0.021452723,-0.023102727,-0.027683344,-0.031650014,-0.032782964,-0.03213368,-0.039987218,-0.033844505,-0.033717185,-0.034075398,-0.054306243,-0.034480963,-0.009440264,-0.037015166,-0.039745364,-0.04655314,-0.03445728,-0.025001792,-0.029332064,-0.039282274,-0.041221995,-0.028670682,-0.033633105,-0.03391655,-0.032694314,-0.04067837,-0.04993921,-0.028751252,-0.011189341,-0.026911346,-0.041962545,-0.025965378,-0.03475185,-0.018452657,-0.027542643,-0.033056326,-0.030044202,-0.034743246,-0.040273156,-0.04069578,-0.026772244,-0.030823004,-0.026435774,-0.04607802,-0.039993543,-0.029189125,-0.036867257,-0.050482083,-0.032847144,-0.028627768,-0.032549173,-0.020953028,-0.032685615,-0.035676707,-0.03154837,-0.04161145,-0.018216921,-0.012548915,-0.034214646,-0.058131166,-0.033003464,-0.036141615,-0.038260285,-0.030477894,-0.03696186,-0.02549087,-0.034217462,-0.02415499,-0.02566154,-0.026494691,-0.0325176,-0.022329329,-0.032187384,-0.02573647,-0.027713042,-0.032520283,-0.04886478,-0.027287493,-0.045916006,-0.029474566,-0.029106079,-0.035204068,-0.038978074,-0.043276113,-0.033711813,-0.016545972,-0.028929992,-0.033420835,-0.05277471,-0.009008271,-0.03656537,-0.03561692,-0.026779572,-0.028549232,-0.039249435,-0.027240977,-0.04529074,-0.038592633
0.033930324,0.025743496,-0.008554183,-0.0071760137,-0.0041249846,0.005280592,-0.0009975776,0.016087277,0.033749923,0.004102623,0.01905456,0.01998562,0.002153405,0.011841891,-0.0047588698,-0.021440936,-0.00083028513,0.02463673,-0.0020672951,0.009474777,0.027641295,0.024153177,0.017718634,0.017972596,0.0014785422,0.024663359,0.014546022,0.002588761,0.012407488,0.011981041,0.008676306,-0.00048588074,0.037036717,0.025649996,0.028659582,0.038643062,0.021149375,-0.0004076472,0.029323509,0.025147095,0.0023603118,0.023977555,0.008320609,0.014148001,0.02514434,0.008608708,0.021015618,0.008136911,0.017370205,0.018432682,0.025250772,0.025135148,0.022398287,0.027568845,0.017741906,0.01648038,0.02876567,0.0023030594,0.032330867,0.014723429,0.04404816,0.00074896787,0.021799592,-0.00029406112,0.012671644,0.022772372,0.007598181,0.008150911,0.0014493803,0.010151739,-0.004895484,0.022106454,-0.0066852192,0.016358446,-0.01932142,0.028842542,0.01158821,0.025183376,0.013513432,-0.0027825816,0.00933163,0.01641279,0.011806552,-0.003268248,0.01796897,0.03358167,0.005262736,0.016144138,0.012632118,0.038150795,0.011402997,0.007884143,0.031748332,0.013702837,0.033386096,-0.00745613,0.017315537,0.0245608,0.010946016,0.011470979,0.011778807,0.00793229,-0.03064946,0.017544886,0.0073367273,0.02337598,0.01610248,0.015614578,0.021196175,0.021379216,0.044729963,-0.019012578,0.028526083,0.0025197975,0.01657511,0.00984271,0.0026542514,0.01486418,0.028862622,0.01684695,0.0054007615,0.02708116,0.005295557,0.02758732,0.016986417,-0.002050211,0.027584158,0.0048170127,0.030390942,0.009899319,0.01960949,0.021100538,0.014556254,0.015947456,0.011364731,0.012817151,0.021717582,0.020638684,0.0047450084,0.00946018,0.017093383,0.03845169,0.027074568,0.023198675,0.023345625,0.00959358,0.026858099,-0.00902425,-0.0002691542,0.011783133,0.0038888687,-0.0011913213,0.0072569638,0.010687367,0.038913332,-0.020882217,0.035339806,0.02068939,0.013060793,0.010891454,0.0014998663,0.022552667,0.02510907,0.007930501,0.006004855,-0.0018309511,0.020975715,0.018171389,0.02300265,0.019958181,0.011864265,0.013153762,0.0027338571,0.014224593,-0.010102228,0.013502851,0.008893816,0.02033981,0.029575992,0.013869459,0.008460468,0.01809856,0.014726124,0.02891776,0.032487057,0.027834456,0.021814112,0.021916766,0.0149437385,0.0023404914,0.0058079157,0.008103085,-0.002904551,0.020020483
0.021777758,0.0446856,0.01832905,0.010368104,0.013013684,0.012691081,0.019707384,0.011795411,0.014011934,0.01986464,0.009779017,0.01564826,0.006740468,0.009954544,0.020254645,0.007707685,0.02049749,0.012971967,0.014168184,0.013269732,0.018793568,0.008228602,0.012428926,0.014109095,0.011246796,0.017704088,0.026845265,0.01335891,0.017989533,0.01719208,0.013328377,0.0055240276,0.009614015,0.008931221,0.01054658,0.014350042,0.012216365,0.011476154,0.037118085,0.009171748,0.0121208625,0.017302915,0.018512413,0.015307119,0.027102076,0.02737857,0.017545514,0.013265513,0.020759227,0.013083102,0.016741231,0.01603773,0.033352423,0.012313839,0.012471966,0.049773537,0.015077099,0.0022356939,0.02526424,0.013401106,0.011039234,0.016173692,0.016094627,0.013840554,0.008361908,0.023206694,0.020605877,0.0144069195,0.019145796,0.018369125,0.011390075,0.013442937,0.00955531,0.016840037,0.00878316,0.010360814,0.018431349,0.016362421,0.00495073,0.006382427,0.01100971,0.006248804,0.01009604,0.012293974,0.012174109,0.02109822,0.01847241,0.012101749,0.01840375,0.011026355,0.017871719,0.006563743,0.01994184,0.005753192,0.018861406,0.018834732,0.017603472,0.012733425,0.012366536,0.0051593804,0.018605141,0.021321258,0.004509701,0.017621238,0.011511512,0.014724842,0.015010985,0.009793713,0.033554256,0.015855342,0.010115311,0.015611106,0.022237912,0.022741131,0.013215826,0.014820361,0.016577637,0.011313971,0.017027687,0.039584905,0.016481958,0.0145867895,0.018977331,0.021293005,0.027326558,0.0059437603,0.022451505,0.018480666,0.025771191,0.016114011,0.011692924,0.010346927,0.015936514,0.00734394,0.0073326523,0.016577184,0.01473081,0.018495977,0.014540563,0.011518422,0.011477176,0.02169997,0.025537437,0.021552943,0.017080437,0.017391084,0.014542596,0.019789688,0.016470857,0.02013219,0.008960695,0.021608172,0.020679552,0.009107018,0.022920761,0.0099602025,0.002015895,0.013404529,0.019230347,0.01136166,0.01936915,0.007445337,0.017365998,0.01009709,0.0063669183,0.013265662,0.018394547,0.011630902,0.010937533,0.02688406,0.015600183,0.019744322,0.016393581,0.016157448,0.019430093,0.01148145,0.016291711,0.04567288,0.015213392,0.006816837,0.017327212,0.027331466,0.015813258,0.017088486,0.010823955,0.011391227,0.015406126,0.043844897,0.01338458,0.005692851,0.014707412,0.020272374,0.019336056,0.019919911
0.0046470654,-0.0020582732,0.018292801,0.006854711,0.0046044444,-0.011043567,0.02354007,-0.008965297,0.002485237,-0.0026182968,0.0014726026,-0.007995726,-0.020237528,0.01422409,0.007711816,0.009954747,-0.0141311735,0.00086646294,-0.018731745,-0.0029322351,0.004782687,0.0053423694,0.0059577823,0.0004337168,-0.008001038,-0.012409663,-0.0029549778,-0.008082462,0.00012486085,-0.009492355,-0.016140271,0.0025801547,0.0032535587,0.005394571,-0.00025348473,-0.0015796812,0.0016621576,-0.015587356,-0.008968941,0.012846254,-0.020723587,0.010182037,-0.0063577606,0.021847872,0.008013878,-0.012058834,0.011696326,5.0933162e-05,0.0046488713,-0.0074483315,0.0030636417,0.0044416394,0.018952483,-0.010087692,0.0058893184,-0.0093688,0.014108382,-0.020139284,-0.012154708,-0.02070419,0.0035161076,-0.020649599,-0.008979765,-0.0023242794,-0.011549697,0.0068124724,-0.0048832367,-0.0004696428,-0.00748319,-0.0040964815,0.00048998185,-0.0100905085,-0.011127283,0.007887933,-0.017688515,0.010568482,-0.00041632133,0.031019095,0.0091430005,-0.031802163,-0.014190606,-0.009935387,-0.0154135255,-0.0015049798,-0.013775778,0.0024988707,-0.009787285,-0.005082018,0.0072019324,-0.00070809765,0.0010924485,-0.015507602,-0.0017456966,-0.012305519,0.007766855,0.008829813,-0.0016595945,0.0014587634,-0.0084996065,-0.021251582,0.022452233,0.025070945,0.009629355,-0.009452435,-0.002831546,0.013327068,0.00319177,-0.008005282,0.0072360155,0.011513653,0.0008955755,0.009264384,0.0005452427,-0.0068596844,-0.006669222,0.0004334286,-0.0028841675,0.0074028266,0.0036607897,-0.0023349111,-0.0018188157,0.009423117,0.009223567,0.0060950033,0.00449221,-0.013793072,-0.006427914,-0.0064549656,0.0049165906,-0.006247017,0.0041723712,0.005125528,-0.013122262,0.0012732483,-0.0009642255,0.0069849426,-0.0010704744,0.008550455,-0.009869194,-0.007360296,-0.006378954,-0.011977818,-0.0013095163,-0.04431399,0.010305151,0.00016055795,-0.0067877313,-0.0028778403,0.017034242,-0.0051213927,0.0010525064,0.0018054208,0.0039821058,-0.011482197,-0.036996894,0.015528118,0.00792027,0.013260916,0.0021430368,-0.0039397995,-0.007924636,-0.012519809,0.002341916,-0.0093818875,-0.009614663,-0.00800725,-0.007997968,-0.0034248861,-0.0059562647,0.004693864,-0.013382032,0.008294785,0.013950585,-0.0026345016,0.010018275,-0.008192784,-0.013941119,-0.008838546,0.013883922,0.00033057376,-0.004473722,0.001903512,0.004138307,-0.018696193,0.0008134922,-0.047103345,0.003657611,-0.0062990915,0.0013975471,-0.018923787,-0.0013357833,-0.0034858033,0.017231217,0.011937592
0.015973164,0.0036389146,0.020607125,0.016516687,0.0025471991,0.013149352,0.021971628,0.025777329,0.027963825,0.025602786,0.027863704,0.020467939,0.018903056,0.02824955,0.016988255,0.009105553,-0.0063367765,0.028195713,0.016353302,0.011435117,0.022700675,0.016761707,0.03237775,0.012487794,0.023059458,0.01848979,0.017086266,0.019226605,0.03722863,0.01793982,0.015702803,0.01767407,0.035823945,0.019150523,0.015499935,0.0327584,0.03852909,0.02417787,-0.00821388,0.017014354,0.019078214,0.025146978,0.018318087,0.021618778,0.010730308,0.038766857,0.021959037,0.0271835,0.021497007,0.029149067,0.029187601,0.018066935,-0.010846956,0.016161082,0.01603813,0.0049148197,0.016830824,0.03874702,0.03694511,0.017198224,0.03302245,0.026531493,0.02348813,0.02725133,0.013900377,0.025355743,0.026490945,-0.0005582261,0.017277608,0.018722342,0.010987301,0.019020014,0.023535026,0.022878071,0.02146877,0.01574105,0.018274494,0.005560356,0.028073637,0.0036027415,0.010342017,0.020411031,0.023299899,0.024954697,0.011362056,-0.0041724625,-0.0004987314,0.029607352,0.012498997,0.040161666,0.0089571,0.030028172,0.022601219,0.02190786,0.012843297,0.017806783,0.012941133,0.033124052,0.022892779,0.020090709,0.006408882,0.013985984,-0.00053715747,0.0125211915,0.014195657,0.019543719,-0.0048557445,0.033731163,0.017830612,0.02013945,0.03347988,0.02181104,0.018687394,0.024812596,0.021281905,0.03805288,0.017584514,0.016697507,0.014705469,-0.0031814487,0.021966891,0.038022716,0.03268737,0.025882652,0.027922979,0.024084026,0.016228754,0.022092465,0.012611641,0.017714659,0.024107922,0.017351018,0.024462303,0.007387224,0.0062449616,0.0143799465,0.023182945,0.014788231,0.024919137,0.011432752,0.012089748,0.029481126,0.013961401,0.0010591965,0.014423008,0.022218285,0.024264133,0.025629848,0.029192163,0.034734912,0.01906075,-0.0050465073,0.0014670257,0.015174119,0.025035227,0.00651725,0.025516182,0.020395191,0.012195542,0.02281368,0.011911443,0.025672484,0.036503796,0.033649784,0.019350613,0.015816132,0.035663247,0.012448844,0.014758347,0.009184127,0.019710455,0.02995848,0.018891325,0.015848197,0.024853462,0.016903272,0.02618105,0.0010233682,0.029650692,0.006980553,0.035664376,0.011905099,0.03020454,0.03522029,0.0027280708,0.02966013,0.020092346,0.004846065,0.01242046,0.025232011,0.020032303,0.010293833,0.016148431,0.019458428
-0.017106233,-0.004955803,0.01710722,-0.010497321,-0.014368705,0.0013728446,0.018378312,0.004229232,0.0132854,0.00951425,0.016272843,0.0045498703,0.01826291,0.009153473,0.015577245,0.002005243,-0.028050486,0.008171358,0.022864753,-0.029205414,-0.024040997,-0.007909155,-0.0016939312,-0.0072270543,0.004483219,0.0049115187,0.0015775288,0.0038517113,-0.00039876607,0.0024616935,0.007677646,-0.0007381423,0.028083237,0.0048649246,0.006248784,0.019039376,0.014763316,-0.008559965,-0.016040672,0.0060651237,-0.0066125663,-0.023388434,0.00030535282,0.0013071127,0.006181672,0.014387477,-0.0089154495,0.007225223,0.0072318083,-0.0039090053,0.0052769417,-0.006165747,-0.0049396986,-0.014855816,-0.023442844,0.002202424,-0.014753838,0.020064801,0.0049722353,0.00083192356,0.024727538,0.010767735,0.00706533,0.00038142604,0.0059187184,-0.010247801,8.8488916e-05,-0.024454458,0.0038012692,0.0018774742,0.0053559765,0.0016493793,-0.0051714056,-0.01496457,0.024706578,-0.001623474,-0.0025431993,0.0019457486,0.0072364616,0.0045872238,0.0026264917,0.004298238,-5.194987e-05,0.0070012086,0.0040375334,-0.020508999,-0.0046368176,0.0057474547,-0.004340698,0.025982315,-0.007778671,0.0047975876,-0.00877977,0.018186701,-0.014688828,0.006455488,0.00064404873,0.0099672675,0.0076500317,-0.0051699616,0.007735324,0.0037188272,0.015951939,-0.0067529385,-0.0011456212,-0.0065957024,-0.031183323,0.00888149,0.010142621,0.0033541124,0.032126848,-0.00069160515,-0.0135753965,-0.004765474,-0.0033019139,0.012190534,-0.023017658,0.004929482,0.011026458,-0.0048199855,-0.0043055587,0.013495492,0.0007199043,-0.004442366,0.010713804,0.00572826,-0.02126048,-0.005587767,0.0007594222,-0.0037638154,0.0031033726,-0.023369474,0.000119493794,-0.0052264314,0.00051716977,0.0023532417,-0.0014568627,-0.026569167,0.010159172,0.00069923705,0.0033818337,-0.0027492645,-0.0053075324,0.014808539,-0.0055515342,-0.0025747188,-0.005768631,-0.006284057,0.02009517,0.004463437,-0.0008062523,0.004330827,0.0027896345,0.017257096,-0.017459178,-0.0035842098,0.01417524,0.009969228,0.013868817,0.0035794515,0.01410563,0.0073717237,0.01275471,0.012222292,0.005001704,0.002069809,-0.0029073288,0.00032214954,-0.007278863,-0.002869584,0.0050709425,0.0036932547,-0.0040258463,-0.00053498696,0.0085246125,-0.0058840103,0.001322242,-0.0020464305,0.017651295,-0.0044517517,0.003185557,0.0054471097,0.01356729,-0.0069846995,-0.019510206,-0.023571245,-0.005294397,-0.0015628951,-0.0018241156,-0.0016390815,0.0010986044,-0.0076862015,-0.0114277955,-0.0063063996
-0.014289012,-0.006543019,0.0005375165,-0.012893182,-0.0039961413,-0.0039548236,-0.015049898,-0.016338509,-0.030966451,-0.009821243,-0.01586735,-0.00045478472,-0.0047181323,-0.023411218,-0.0034973023,-0.0050389185,-0.001360981,-0.007338619,-0.015514143,-0.0068392083,-0.023364836,-0.009449402,-0.001672606,-0.017831102,-0.010729163,0.0060142106,-0.008971229,-0.010633479,-0.01198261,-0.0034538463,0.006954897,-0.01198308,-0.027513945,-0.008941197,-0.012539781,-0.018826408,-0.008759724,0.0113135,-0.009428566,-0.0010440225,0.016254252,-0.02364583,-0.017099438,-0.021770138,-0.012565913,0.027828861,-0.01426762,-0.012354841,-0.013186108,-0.0029063511,-0.014709953,-0.014504522,-0.012576474,-0.010148469,-0.020581989,-0.011782687,-0.021625139,-0.016751567,0.016520236,0.0011608568,-0.024226159,-0.010639274,-0.0011914425,-0.015826914,-0.0069202,-0.030222768,-0.007664202,0.0004568292,-0.01432623,-0.002007555,-0.0015089366,0.0050385837,-0.013691326,-0.016270863,-0.024028344,-0.0130781075,-0.014180914,-0.005909809,-0.0043660444,-0.0024541991,-0.00716334,-0.004949239,-0.012733435,-0.011276493,-0.008402881,-0.01839735,-0.011053731,-0.013226857,-0.017839741,-0.026691949,-0.006898458,-0.015350432,-0.011932738,-0.0055668354,-0.02193117,-0.036962237,-0.011938847,-0.009433559,-0.012982915,-0.006690516,-0.016059361,-0.004456204,-0.0021360163,0.0060957633,-0.01594274,-0.0188839,-0.0048611066,-0.011781918,-0.015275636,-0.015332975,-0.027129179,-0.03360177,-0.021381853,-0.014743134,-0.012974969,-0.021798523,-0.014626027,-0.018279852,-0.017276842,-0.010122608,-0.008252336,-0.02003771,-0.006484515,-0.016438313,-0.012004099,-0.0108821,-0.022559945,-0.010238036,-0.012049036,-0.0053145657,-0.009077091,-0.021765368,-0.011479803,-0.0127294725,-0.0071261865,-0.009213485,-0.015728986,-0.02030277,-0.010101959,-0.0037471112,-0.0036909254,0.010793615,-0.008086544,-0.004090221,-0.005900862,-0.011078269,-0.0024908995,-0.004586341,-0.0030261124,-0.020176059,0.004516016,-0.007300953,0.00057000323,-0.0071543865,-0.0037334785,0.010044481,-0.014303475,-0.025787132,0.0017811041,-0.009226065,0.0009726536,-0.020098187,-0.0037767016,-0.015051448,-0.009400299,-0.00823827,-0.015501005,0.00447684,-0.012776311,0.0015071856,-0.0039073806,-0.0125511205,-0.013733644,-0.018235791,-0.04259548,-0.008356258,-0.0063325902,-0.005410695,-0.026499046,-0.007575115,-0.015525407,0.0021292532,-0.010802698,-0.007401416,-0.014619187,-0.00073632743,-0.024063641,-0.008850406,-0.00027511452,-0.015273022,-0.009510507,-0.0060504866,-0.009814563,-0.01634704
0.008221538,0.015525195,-0.008167526,-0.010313332,0.0016137812,-0.0006406201,-0.0015571945,-0.0132714175,-0.027667528,0.003776801,-0.020206248,0.0052290126,-0.0058014053,-0.020860584,-0.022392876,-0.027538193,0.017561566,-0.012736353,-0.002240844,0.012503509,0.0030968278,0.0052268757,-0.010034504,-0.004987062,-0.009290375,0.00034117544,0.007848491,-0.00784189,-0.0053892704,-0.008076827,-0.0007584947,-0.0014309332,-0.031161226,-0.011124117,-0.023272306,-0.02780119,-0.014202908,0.007018845,0.014842269,-0.007942294,0.00043608024,0.005464629,-0.0010556419,0.015058342,-0.0013816975,0.009618819,-0.0020012066,0.005807536,0.005605184,-0.004605479,-0.011979668,-0.0055276747,0.00080856285,0.009566926,0.005363458,0.016545272,-0.001665055,-0.013379557,-0.008906679,-0.011292032,-0.032174334,0.008517216,0.0028389683,-0.0060948594,-0.010703992,-0.009072146,0.007398429,0.0060953526,0.005192041,0.0018172093,-0.01073993,-0.0054338644,0.00049509335,0.003490548,-0.013965166,-0.008707004,-0.002295777,0.0058780117,-0.02237231,0.0058482867,-0.003083687,-0.005127293,-0.014302613,0.001419462,-0.007847099,0.007992624,0.0034553737,-0.016684148,-0.0032168298,-0.027808493,-0.0018340715,-0.004635763,-0.002300846,-0.010406195,-0.006175983,-0.01423592,0.0033185638,-0.007060243,0.0039960113,-0.011520905,0.012257517,0.02008243,-0.025232082,0.0052676066,-0.013536982,-0.0027479865,0.017685559,0.0026289523,0.015247386,-0.017622676,-0.033652518,-0.0077176373,0.010446486,-0.0009155062,-0.012705485,-3.099661e-05,0.0034492381,-0.01685686,-0.0018951115,0.0124326395,0.008745159,-0.020572081,0.005001411,-0.010039616,0.0013390147,0.0016806537,0.0006351054,0.0018959058,0.0027719208,-0.0043712445,-0.014744349,-0.00076571404,-0.003432572,0.017213428,0.0072248,-0.012998765,-0.0051598456,0.0042351973,0.00036762684,-0.0039118296,-0.0024476403,-0.008814394,0.0145425005,0.009342902,0.01496198,0.0031560208,-0.004846625,0.0031818303,-0.0087259235,0.005388922,-0.0044946102,0.0010032143,0.008809722,-0.0147595415,-0.0049820556,-0.0070514693,-0.02546821,-0.015567158,-0.01850422,-0.011527562,0.00408934,-0.025114546,-0.023566024,-0.007646502,0.0028140822,-0.0041387132,-0.010533513,-0.0040905513,0.00069007825,0.010239365,-0.0150034595,0.004725463,-0.009856484,-0.012552237,0.0008722283,-0.010816692,-0.00178924,0.015155002,-0.024921777,0.004030551,-0.0077731903,0.0056152903,-0.01402599,0.004386237,0.009622349,0.002113378,-0.0023254885,0.020227596,0.00011576459,-0.006297858,-0.0082353605,0.0055451817,-0.002409759,-0.0069398936
-0.024933435,-0.020831896,-0.01614576,-0.022169376,-0.017985217,-0.026782054,-0.017070053,-0.01475304,-0.030279819,-0.009054004,-0.027170755,-0.021977443,-0.019883117,-0.018993646,-0.0028672582,-0.027849723,-0.01402766,-0.022171075,-0.015414399,-0.025867807,-0.01784613,-0.03015731,-0.037627827,-0.012216184,-0.017227633,-0.03045391,-0.021002708,-0.014900105,-0.016799547,-0.018594457,-0.021435255,-0.023698403,-0.020093888,-0.02700355,-0.031266913,-0.02638124,-0.029009936,-0.020572219,-0.0180507,-0.023557212,-0.030503206,-0.031161666,-0.016881216,0.0055286204,-0.018209996,0.009539557,-0.020800872,-0.006704372,-0.03694587,-0.017533818,-0.014812278,-0.0180168,-0.019336868,-0.026324324,-0.0124250995,-0.02718604,-0.011478896,-0.019533264,-0.020930635,-0.023439173,-0.015279212,-0.008874168,-0.0146031985,-0.020489959,-0.016977316,0.0016722134,-0.02555396,-0.015312815,-0.027422447,-0.024477383,-0.028542412,-0.02347546,-0.015772158,-0.011618777,-0.031030815,-0.0046213046,-0.012406599,-0.015552807,-0.009830456,-0.039716203,-0.03301763,-0.034709595,-0.0064774486,-0.0057726726,-0.019247059,-0.018131526,-0.02018446,-0.002972429,-0.0075642634,-0.022909025,-0.015051128,-0.013000896,-0.0063843722,-0.036205035,-0.0053374018,-0.011585565,-0.02267163,-0.028935766,-0.0065380437,-0.004566751,-0.016936123,-0.011812787,-0.0047787814,-0.015820984,-0.017969165,-0.02055911,-0.025560282,-0.012780469,-0.012130334,-0.022755045,-0.021568533,-0.02043385,-0.012353585,-0.01918554,-0.009597855,-0.024765879,-0.02282465,-0.025509356,-0.015954377,-0.024920098,-0.0035188808,-0.013008148,-0.015512515,-0.014439184,-0.025615128,-0.019273896,-0.0059364005,-0.019844763,-0.018119127,-0.013983876,-0.039657325,-0.023402119,-0.01175432,-0.023396928,-0.0124297,-0.0031457867,-0.027086971,-0.0129150115,-0.012152769,-0.02427856,-0.020495186,-0.020179944,-0.019261744,-0.036349993,-0.008319635,-0.019547926,-0.020798093,-0.036934953,-0.027037134,-0.01777166,-0.016828267,-0.043618742,-0.025090298,-0.029008007,-0.004326151,-0.024403099,-0.027093463,-0.012411977,-0.017351713,-0.013403477,-0.03140768,-0.0023884086,-0.03222563,-0.023406755,-0.016518058,-0.023081303,-0.017475516,-0.031317707,-0.011013041,-0.025861347,-0.008344442,-0.027227197,-0.027373448,-0.012030142,-0.005647943,-0.019566001,-0.0133836055,-0.02315834,-0.023849458,-0.011483393,-0.024656527,-0.034903888,-0.016232574,-0.007896452,-0.029133748,-0.006249,-0.022054508,-0.019008309,-0.020218473,-0.010951634,-0.023020018,0.007980593,-0.017271236,-0.016221777
-0.010085691,-0.008288125,-0.019891359,-0.008529317,-0.017857127,0.0016849999,-0.013149755,-0.009389565,-0.009860573,-0.014447246,-0.01488323,-0.013575697,-0.0068262634,-0.0060732383,-0.011792711,-0.0143497875,0.0061930562,-0.009813862,-0.0014534728,-0.0042881574,-0.0066250996,-0.00080121926,-0.0004626777,-0.0080879275,-0.016712043,-0.019042233,-0.009307652,-0.0090599535,-0.012914508,-0.008973978,-0.0011190576,-0.007901492,0.0005317495,-0.01156742,-0.0052557066,-0.007967066,-0.016999187,-0.021273637,0.003686726,-0.012588762,-0.0040758685,-0.0046984763,-0.01688933,-0.02244681,-0.02305782,-0.04415629,-0.0045095547,-0.0041669453,0.005047451,-0.023595909,-0.016931465,-0.0060739424,-0.015613603,-0.0018534849,-0.010037246,-0.0074423132,-0.016494833,0.0038877414,-0.022111474,-0.011515419,-0.0016826832,-0.011268098,-0.014846039,-0.011139641,-0.02871988,0.006562275,-0.006776523,-0.011549136,-0.01583876,-0.017505867,-0.001496746,-0.029431045,-0.013600063,0.009014257,0.014091067,-0.010091634,-0.011226082,-0.00811598,-0.021311833,0.0037771605,0.0017296133,-0.01952612,-0.02985196,-0.0071609938,-0.010437187,-0.0039066304,-0.017177055,-0.020592658,-0.00045552428,-0.0017627133,-0.009884989,-0.016993467,-0.019251607,-0.006555176,-0.0190384,-0.003758948,-0.022730324,-0.0071493858,-0.009249802,-0.018394157,-0.007712073,-0.013590924,-0.012292848,-0.018045127,-0.0065280795,-0.013074308,-0.0052385917,-0.016850341,-0.010553018,-0.010888003,0.0057168133,-0.0048052734,-0.0038380763,-0.018571364,-0.008145739,-0.0015451817,-0.02515983,-0.008618505,-0.014174233,-0.004834614,-0.008490368,-0.0103611965,0.008807918,-0.013347211,-0.010316451,-0.017916268,-0.006750566,-0.004972261,-0.018383132,-0.017196286,-0.0019490668,-0.016332973,-0.014476923,-0.010688531,-0.014099617,-0.0041874927,-0.014467476,-0.0047222725,-0.009984196,-0.0062223854,-0.018167248,-0.038554005,-0.016436258,-0.002006975,-0.016075043,-0.004074009,-0.0068758307,-0.0140952775,-0.0062223813,-0.0042409915,-0.015272455,0.0043612076,-0.0087736845,-0.020845741,-0.0044258423,-0.009576383,0.011828079,0.0075616534,-0.010971571,-0.007787739,-0.009447532,-0.0077148876,-0.013389954,-0.015511927,-0.020706646,-0.019652402,-0.0013808982,-0.0254274,0.0039302073,-0.0017461649,-0.007559591,-0.0116184205,-0.006722534,-0.008359002,-0.006912781,-0.003667722,-0.007465465,-0.00465635,-0.009438603,-0.012655486,-0.00369492,-0.018167606,-0.015195472,-0.019968042,-0.0072556376,-0.0073340097,-0.018293416,-0.009180567,-0.018824635,-0.010007734,-0.0044283364,-0.014007501,-0.010446089,-0.010243291
