ancient,exercise,musical,surprise,lust,anger,sailing,meeting,feminine,prison,irritability,writing,computer,economics,banking,car,violence,restaurant,children,hiking,shopping,anonymity,politics,ugliness,disappointment,school,speaking,fashion,home,deception,hate,fear,payment,college,social_media,competing,suffering,optimism,dispute,royalty,leader,business,strength,cooking,worship,dance,monster,love,ship,politeness,zest,night,pain,money,medieval,hearing,warmth,shape_and_size,sports,negative_emotion,beauty,plant,liquid,exotic,health,rural,vacation,journalism,vehicle,domestic_work,wedding,dominant_personality,nervousness,magic,fun,sadness,play,clothing,order,urban,emotional,breaking,hygiene,friends,rage,listen,cold,eating,internet,crime,toy,gain,ridicule,party,ocean,religion,sleep,aggression,tool,youth,anticipation,occupation,sexual,attractive,confusion,sympathy,leisure,furniture,blue_collar_job,office,military,fabric,beach,swearing_terms,legend,appearance,air_travel,traveling,family,trust,independence,art,divine,horror,exasperation,science,achievement,law,real_estate,shame,contentment,power,weapon,disgust,animal,injury,fire,death,positive_emotion,technology,messaging,heroic,poor,sound,swimming,celebration,driving,work,joy,weather,giving,phone,weakness,affection,communication,hipster,superhero,kill,music,government,wealthy,neglect,healing,negotiate,stealing,cleaning,torment,timidity,help,medical_emergency,smell,pride,white_collar_job,childish,morning,water,war,reading,farming,movement,masculine,dominant_heirarchical,pet,terrorism,noise,body,programming,valuable,fight,cheerfulness,tourism,philosophy,envy,alcohol
-0.00073270133,-0.011244045,-0.014930992,-0.00564419,-0.002206736,-0.008344123,-0.004364267,-0.0010142024,-0.011711058,0.0002815537,-0.012626761,-0.010959842,-0.009478163,0.001174665,-0.0013189869,-0.011771219,-0.00970439,-0.004787308,-0.0062522334,-0.010299738,-0.0059577045,-0.014858926,-0.008167843,-0.015100762,-0.004733728,-0.008571078,-0.010698919,-0.003285652,-0.00079570856,-0.006095559,-0.0076491777,-0.0057531795,-0.00035283927,-0.0056774146,-0.014997356,-0.012390376,-0.004324675,-0.0041765566,-0.004402091,-0.00397752,-0.0031578678,-0.0021950086,-0.004161076,-0.007247626,0.0023321747,-0.014422183,0.00072474696,-0.0020330637,-0.005036299,-0.008795519,-0.0019925502,-0.007864321,-0.007557797,-0.00241746,0.0040055495,-0.016090957,-0.008673643,-0.0065115867,-0.014581836,-0.007896,-0.003392341,0.0047833407,0.004165107,-0.009980856,-0.006970681,0.0023183706,-0.013747153,-0.0066011236,-0.011619245,-0.007775465,-0.0034878,-0.0061332243,-0.0044395057,-0.0024503255,-0.01282648,-0.009143423,-0.013609144,-0.00085179496,-0.0112379175,-0.0019200963,-0.012807122,-0.00971372,-0.0012289494,-0.0077979183,-0.008127118,-0.015124234,-0.007558295,-0.005555473,-0.011251765,-0.003340351,-0.013616605,-0.0028028074,-0.017220657,-0.0070392475,-0.002759097,0.0010649959,0.0063781897,-0.0049161525,-0.0012356415,-0.011191691,-0.0064783944,-0.004017309,-0.004833682,-0.008431974,-0.008400886,-0.004441019,-0.0100454865,-0.0021133856,-0.010955362,-0.007291463,-0.0029071341,0.004948555,-0.0058704983,-0.018697558,-0.004122673,-0.017157305,-0.012144239,-0.011086707,-0.0027038706,-0.013737307,0.008656403,-0.019870624,5.2694427e-06,-0.005492113,-0.013464862,-0.009685313,-0.009955457,-0.0047097304,0.00020460428,-0.007120484,-0.007258646,-0.006132581,-0.00384771,-0.006480186,-0.007873828,-0.005456877,-0.016300814,-0.0018666278,-0.006899849,-0.009715139,-0.011365513,-0.009685102,0.003988092,-0.012396702,-0.0056365854,-0.0037337348,-0.008816053,-0.0041540996,-0.007138003,-0.0045650145,-0.010627296,-0.0075028976,-0.009141502,-0.0025466809,-0.007922874,-0.013591807,-0.015196062,-0.0035585228,-0.015607508,-0.0024195511,-0.00054401637,-0.003089392,-0.0023270051,-0.0016481697,-0.0019141902,-0.0007429949,-0.0032229258,-0.01175202,-0.006428917,-0.004744258,-0.010526964,-0.00410719,-0.0031727327,-0.008256856,-0.019121256,0.0018051512,-0.0054351855,-0.015555665,0.0029432012,-0.015212036,-0.010993735,-0.002143905,-0.011791907,-0.008459962,-0.012008998,-0.0046761595,-0.009251724,-0.0010749669,-0.0021354693,-0.0016586015,-0.009132252,0.00031774628,-0.005512275,-0.0033026454
-0.01153588,-0.014930974,-0.009727859,-0.019573899,-0.014157798,-0.011063747,-0.0039251116,-0.0069982028,-0.017232874,-0.012986521,-0.01001228,-0.0036662028,-0.0052210367,-0.018123923,-0.023551624,-0.015299336,-0.011355519,-0.0031330872,-0.01555234,-0.01584153,-0.014105485,0.0046662316,-0.0141605465,-0.022969952,-0.009381463,-0.014687221,-0.021090908,-0.012430387,-0.008100437,-0.0128346365,-0.01771566,-0.012322436,-0.024202257,-0.01142012,0.0013753583,-0.010991812,-0.012607177,-0.025113171,-0.018397655,-0.009239909,-0.0144756595,-0.013033103,-0.016913984,-0.0021687725,-0.018641727,-0.013335502,-0.018328061,-0.021844696,0.0008732614,-0.0062542716,-0.01928231,-0.014874961,-0.017234959,-0.02555312,-0.016355494,-0.020861454,-0.019997925,-0.016181165,-0.01253725,-0.0134059135,-0.010282736,-0.021840792,0.00042557355,-0.0072523206,-0.016772052,-0.014181074,-0.012511191,-0.0016584807,-0.0072878813,-0.013905381,-0.0028879025,-0.019677402,-0.015149394,-0.025966112,-0.015307325,-0.013684946,-0.017044168,-0.017018856,-0.019211583,-0.005279455,-0.010363404,-0.0026792015,-0.018979106,-0.017146809,-0.009245479,-0.019946367,-0.024707751,-0.0046711233,-0.0035892185,-0.014495366,-0.01704238,-0.018366285,-0.023550028,-0.008439721,-0.006462352,-0.017575469,-0.011717792,-0.011498831,-0.009355125,-0.018501768,-0.016011458,-0.011636323,-0.017939987,-0.015983386,-0.02695195,-0.02339977,-0.01658667,-0.014518218,-0.0075757205,-0.0042081494,-0.009124503,-0.01804171,-0.0072534354,-0.016992494,-0.022664484,-0.020263402,-0.011375245,-0.0110392645,-0.020344572,-0.01899806,-0.03079354,-0.01837263,-0.021404546,-0.014602243,-0.013377377,-0.009439866,-0.008331522,-0.015940381,-0.012652831,-0.010608274,-0.017683715,-0.010147064,-0.0040039145,-0.014479567,-0.0043288507,-0.009111993,-0.013813868,-0.016532218,-0.01573066,-0.011364985,-0.005689831,-0.010916883,-0.026788702,-0.023237262,-0.0057200934,-0.005064082,-0.013293854,-0.006876405,-0.021710386,-0.026926685,-0.016690899,-0.014859016,-0.010071751,-0.0112698935,-0.019335069,-0.016799897,-0.0069754515,-0.0074517885,-0.012587159,-0.01402615,-0.018632296,-0.012971434,-0.019102136,-0.017679408,-0.017043365,-0.014169369,-0.01291196,-0.020016395,-0.012527305,-0.021545332,-0.004952907,-0.014845851,-0.013805612,-0.016878914,-0.031988513,-0.007762111,-0.00828858,-0.0046335254,-0.014773618,-0.0190838,-0.015810177,-0.011267973,0.001011338,-0.008920944,-0.02330516,-0.006700162,-0.004784148,-0.021353388,-0.005963802,-0.018814059,-0.020176409,-0.0083980085,-0.014063632,0.000569969
-0.010641013,-0.031979676,-0.0051771547,-0.013723069,-0.017824948,-0.016937697,-0.041119434,-0.014967098,-0.0024897608,-0.010060037,-0.0046942052,-0.005576664,-0.0030178886,-0.005720424,-0.0028944288,-0.0010209102,-0.016647918,-0.019805051,-0.013380686,-0.020419115,-0.011591792,0.013670657,-0.00875352,-0.02385887,-0.015408724,-0.014177968,-0.020872833,-0.009356854,-0.015584914,-0.018097643,-0.016740752,-0.012653619,-0.0029888698,-0.013496321,-0.0075170863,-0.016033683,-0.016487222,-0.024304722,-0.010413929,-0.0138555225,-0.010565019,-0.008572693,-0.01646671,-0.014387128,-0.012175446,-0.00836711,-0.015310148,-0.017210564,-0.03979177,-0.017893184,-0.0200988,-0.024108045,-0.022708273,-0.0028579507,-0.012071264,-0.018273111,-0.010737877,-0.006616815,-0.021647414,-0.012426371,-0.0067439093,-0.021894747,-0.024496632,-0.02343112,-0.011948631,-0.010411727,-0.020951433,-0.0025389504,-0.0076577147,-0.020865822,-0.012469353,-0.013079039,-0.012134172,-0.007964064,-0.017550735,-0.0142947,-0.014237589,-0.009428444,-0.013513627,-0.01634979,-0.011407128,-0.012612144,-0.020985484,-0.017689273,-0.019493634,-0.019191332,-0.014251347,-0.012396908,-0.008984731,-0.015191054,-0.012201688,-0.007888066,-0.021011217,-0.016404362,-0.038641185,-0.013956527,-0.016962266,-0.021671249,-0.0091585135,-0.010530749,-0.022106253,-0.012020394,-0.014505719,-0.005215221,-0.003147968,-0.017934917,-0.021860015,-0.012962201,-0.01702573,-0.011350539,-0.015924625,-0.014110251,-0.03654294,-0.009469694,-0.0074650184,-0.009159987,-0.011572406,-0.0132971555,-0.017869681,-0.018339947,-0.012725599,-0.016142158,-0.009837553,-0.011333513,-0.008664839,-0.008140339,-0.0144641735,-0.007440763,-0.012929281,-0.018030599,-0.02239217,-0.012767836,-0.017733548,-0.015017401,-0.015639218,-0.013794147,-0.009808965,-0.021625588,-0.021846611,-0.005656203,-0.0027849213,-0.0110086845,-0.011277456,-0.019834744,-0.038684566,-0.0148851825,-0.0051499107,-0.01024214,-0.016149597,-0.008560564,-0.009679816,-0.01716701,-0.013762135,-0.018647846,-0.01476223,-0.009763372,0.003392905,-0.023501186,-0.0075135613,-0.005750101,-0.008472134,-0.018190268,-0.018810157,-0.010472855,-0.011441334,-0.03352441,-0.022098705,-0.0026853816,-0.020845557,-0.011506377,-0.015247776,-0.01750097,-0.01453616,-0.016694082,-0.017509537,-0.03807484,-0.01972649,-0.004540252,-0.01048237,-0.0056476174,-0.022822235,-0.0075324825,-0.0041282265,-0.015126829,-0.018230343,-0.020053437,-0.010112325,-0.0039007792,-0.018913914,-0.01888272,-0.018050862,-0.0037007371,-0.022430047,-0.013919694
0.027489008,0.019216536,0.015697619,0.025311852,0.0250222,0.013413037,0.009807249,0.021380153,0.030665008,0.022340048,0.011007965,0.018175071,0.022142233,0.025378507,0.018841622,0.02759497,0.019711668,0.030926947,0.024278,0.023530634,0.028766941,0.025873479,0.026512714,0.015726293,0.013826153,0.026350984,0.025761565,0.030410286,0.022079023,0.024024444,0.01713369,0.015084787,0.020120965,0.029045006,0.020254636,0.025676055,0.01678725,0.024586093,0.02552419,0.026044095,0.028660674,0.021802837,0.030537898,0.03588938,0.025516199,0.022089733,0.02258527,0.028971158,0.01096031,0.031968456,0.024814013,0.018977705,0.019690424,0.022312606,0.021673016,0.018242396,0.028424375,0.031174632,0.025458183,0.024066946,0.027051838,0.030964078,0.025140535,0.019396966,0.025620958,0.027420746,0.017480418,0.014812431,0.026684843,0.024971677,0.028958747,0.027683428,0.019981835,0.031532858,0.023017272,0.018155405,0.02452602,0.029514747,0.024371268,0.015762672,0.018006727,0.017012198,0.026556736,0.021862553,0.01565922,0.018169127,0.028294945,0.037513044,0.020991089,0.026139399,0.021196546,0.025498066,0.022663277,0.024145056,0.010952686,0.024917671,0.021348376,0.014231728,0.026744533,0.030617833,0.016922247,0.0235196,0.024815124,0.029672315,0.035346314,0.033604056,0.016976545,0.02520769,0.026636843,0.01749009,0.024826407,0.021546725,0.011086694,0.03179523,0.032615356,0.026861137,0.021498518,0.025156962,0.022935791,0.030022971,0.025502723,0.018646698,0.025736768,0.020874541,0.01639658,0.023487763,0.02894815,0.024881609,0.024964916,0.020966629,0.026607685,0.023261847,0.022729069,0.016460557,0.01767078,0.02504674,0.030285306,0.015613442,0.029440263,0.025698146,0.01991795,0.029790536,0.020661702,0.0186592,0.015001494,0.022637203,0.025623312,0.020828014,0.027931528,0.026910558,0.019213943,0.028322604,0.013774041,0.027467085,0.023696784,0.029259508,0.018643882,0.015931511,0.016077412,0.02847721,0.023381945,0.017550996,0.035495058,0.025955081,0.022096338,0.026477618,0.018413007,0.031796347,0.030555429,0.030508772,0.018040087,0.028694123,0.020781009,0.028129462,0.025809992,0.014825709,0.020209437,0.016455082,0.02688957,0.020449203,0.030023145,0.028990526,0.027105104,0.021740472,0.018005269,0.022731382,0.028984223,0.025731519,0.020650579,0.025109818,0.018943097,0.03019737,0.014193487,0.021411488
-0.031022089,-0.010696976,-0.025180241,-0.023113782,-0.036438305,-0.019660568,-0.013976763,-0.018717999,-0.023018528,-0.053142805,-0.019606225,-0.021264052,-0.008628839,-0.0075604264,0.00079116266,-0.018625509,-0.025431167,-0.023370478,-0.038080283,-0.033680912,-0.015908936,-0.007780702,-0.026884867,-0.01080647,-0.01599427,-0.017046476,-0.024819938,-0.021732237,-0.02241962,-0.029897777,-0.033708595,-0.01548224,-0.0015762042,-0.01978723,-0.0012717791,-0.02598425,-0.035833303,-0.03657026,-0.04619833,-0.036692955,-0.027073964,-0.015613326,-0.056610525,-0.016394975,-0.04529254,-0.021270448,-0.04432805,-0.03251649,-0.011301064,-0.0253666,-0.038019564,-0.029235546,-0.035285294,0.0025682545,-0.037462085,-0.015061431,-0.017074434,-0.022950906,-0.014369326,-0.030904587,-0.02386856,-0.03046899,-0.026946453,-0.022326164,-0.025354013,-0.0357812,-0.02197768,-0.015886012,-0.026641073,-0.0054631373,-0.024493428,-0.0322207,-0.021102408,-0.04542253,-0.011878385,-0.027260536,-0.013156603,-0.015083835,-0.032085665,-0.020568432,-0.033684835,-0.016915144,-0.02221593,-0.030746866,-0.028909868,-0.013053163,-0.04786265,-0.014706011,-0.008469389,-0.04125261,-0.018949604,-0.0141806565,-0.0230797,-0.020731876,-0.013928533,-0.03967721,-0.03294465,-0.040050235,-0.025230492,-0.037732452,-0.014707783,-0.031551946,-0.03951729,-0.041415505,-0.019779999,-0.029957477,-0.01870004,-0.016995134,-0.030676983,-0.008798649,-0.038500413,-0.013998401,-0.01414332,-0.026846683,-0.041992877,-0.035382356,-0.0345686,-0.025309263,-0.03929296,-0.04822832,-0.007210432,-0.038199518,-0.045949128,-0.017182631,-0.03126453,-0.026576687,-0.028557347,-0.020524234,-0.02065354,-0.020622417,-0.03429024,-0.034427583,-0.030809892,-0.021095788,-0.011275247,-0.029947003,0.0028069152,-0.050659902,-0.03932545,-0.0073865326,-0.012701081,-0.03814699,-0.01375511,-0.00068679603,-0.013039288,-0.01179816,-0.026870212,-0.011697679,-0.036211282,-0.026101531,-0.009007388,-0.006149373,-0.028305389,-0.032918215,-0.016083846,-0.016862692,-0.022886848,-0.04797825,-0.020705396,-0.014314425,-0.017430222,-0.018424561,-0.04884088,-0.009878533,-0.032478143,-0.021960739,-0.028872158,-0.02781638,-0.022441657,-0.03216288,-0.038718376,-0.044205517,-0.029178277,-0.0288667,0.008959373,-0.013782191,-0.037124082,-0.04028636,-0.0417954,-0.015230962,-0.03872199,-0.03730422,-0.034270983,-0.035540618,-0.0017176438,-0.02226703,-0.018077258,-0.0015764091,-0.031294648,-0.033418078,-0.029875332,-0.039262474,-0.04190736,-0.06068715
-0.011178336,-0.015306144,-0.016718725,0.0013104635,-0.003472591,-0.0006308079,-0.007004005,-0.0035442077,-5.5249406e-05,-0.0042291963,-0.002527932,-0.0018134575,-0.0018883572,-0.0016667326,-0.0009860258,-0.004097633,-0.0029162432,-0.002493572,-0.0023688897,-0.007402031,-0.0030127796,-0.0021692906,-0.0009850431,-0.0028472252,-0.00022331157,-0.0022835683,-0.006930169,-0.0036100906,-0.003093237,0.004307705,0.001018747,-0.0010153203,-0.0040120794,-0.0017580607,-0.0055375807,-0.007797818,-0.005393546,-0.0006305926,-0.0019012962,-0.0032526392,-0.0053715426,-0.0014189618,-0.0016878969,0.0020640474,-0.006904651,-0.015433646,0.0014600393,-0.0032133006,-0.0066927955,-0.0019212625,-0.0008899859,-0.008728743,-0.0056716544,-0.0031920148,-0.004450517,-0.0097685065,-0.008272447,-0.0028828038,-0.013133808,-0.0017774146,-0.0035162205,-0.0018885514,-0.0015752995,-0.005913127,-0.0044220933,0.00026882312,-0.0047842027,-0.002462965,-0.0002638293,-0.0021096359,-0.004878166,0.0020411008,-0.0013453811,0.00076164573,-0.008055183,-0.003247766,-0.0081550805,-0.0044485717,-0.0072494526,-0.0061850953,0.0010225989,-0.002170908,-0.004698593,-0.002550823,-0.00023657297,-0.0119179245,-0.012927653,0.005224018,-0.0045395344,-0.0032315655,-0.008481957,-0.005257624,-0.00017352171,-0.0074614217,-0.007707467,-0.0037683256,-0.005092597,-0.00014272927,-0.00041372766,0.0007887113,0.0013008578,-0.0034875984,-0.002484137,-0.002589888,0.0052884133,0.00051086926,-0.0062634684,-0.005161688,-0.007922366,-0.0020938187,-0.0041953493,-0.0032427546,-0.007128855,0.0056675547,0.0025579545,-0.004941286,-0.0030658278,-0.0020618958,0.0016138203,-0.0048382245,0.0024940898,-0.01546287,-0.005077187,0.00032017718,-0.0036637178,-0.003483249,-0.0062098214,-0.00023960379,-0.0024744617,-0.0009633633,-0.0025215284,-0.0032244353,-0.0043228297,0.0011743476,-0.0048301504,-0.0044970927,-0.00857872,-0.0073238756,-0.0021303555,-0.0017420343,-0.0021792527,-0.0035688183,-0.00084405707,-0.011887569,-0.010291622,-0.005957921,-0.003971796,-0.0003866935,-0.0008678779,-0.005383457,-0.011634769,-0.007877701,-0.0017514552,-0.0030988622,-0.0042748894,-0.0031383773,-0.0030866237,-0.0009815921,-0.017273616,-0.0020091017,-0.0009231167,-0.0025964752,-0.0065631336,-0.0016170049,-0.002517495,-0.0044382205,-0.005690906,0.0069521205,-0.0070681344,-0.0058181803,0.0019237786,-0.0010872621,-0.0044117966,-0.00017978968,0.0025900097,-0.005930362,-0.0040251347,-0.00159578,0.008603505,-0.0148557825,-0.0058326363,-0.0023223052,0.0038260869,-0.0048693265,-0.010078602,-0.013490272,-0.00026455123,-0.0043840273,-0.007177701,-0.0021642754,-0.00429243,-0.001617235,-0.0021003284,-0.00054523133
-0.0107601555,-0.0004504477,-0.008209416,-0.011644895,-0.018847598,-0.012130644,-0.0046337266,-0.015159579,-0.015189274,-0.0154865645,-0.010010937,-0.0096581,-0.003578576,-0.017138485,-0.024735603,-0.0062499503,-0.011029323,-0.0093367165,-0.011897477,-0.0096867755,-0.009760234,0.006118949,-0.016177889,-0.01233014,-0.004544228,-0.018716235,-0.011282889,-0.014445348,-0.012324786,-0.016360158,-0.020575121,-0.010135412,-0.021846443,-0.01815688,-0.0051943916,-0.010874442,-0.0168797,-0.014855294,-0.011669446,-0.009865923,-0.013821407,-0.009358078,-0.013756276,-0.0046160794,-0.021004418,-0.008712199,-0.005089895,-0.019924277,-0.0045195185,-0.018529754,-0.015113801,-0.00874869,-0.01627946,-0.024469327,-0.0021265124,-0.011791764,-0.0102568185,-0.004615167,-0.004956766,-0.017462363,-0.011788392,-0.00041938285,-0.009963791,-0.006308958,-0.014775322,-0.00055633544,-0.006314307,-0.008703469,-0.0061029308,-0.008291064,-0.008777071,-0.011594259,-0.013646064,-0.014100081,-0.0108686015,-0.014715202,-0.0071985656,-0.013093176,-0.013688207,-0.0032872942,-0.018151838,-0.011362791,-0.0111736525,-0.011117474,-0.012018988,-0.012329073,-0.025703816,0.00041626245,-0.0054872637,-0.018600216,-0.01077224,-0.02185673,-0.019879967,-0.010414747,-0.0043643364,-0.020620665,-0.011742928,-0.015490715,0.0030193133,-0.016621985,-0.011457937,-0.011552975,-0.019642591,-0.016237259,-0.0133005185,-0.023196474,-0.010250227,-0.014649248,-0.009448774,-0.003564503,-0.012525844,-0.017610233,-0.003739523,-0.019598044,-0.00842242,-0.014042115,-0.011159269,-0.00476498,-0.009191284,-0.016650164,-0.017701922,-0.019003985,-0.019915035,-0.014931835,-0.010622727,-0.018473646,-0.016515663,-0.014072901,-0.00944093,-0.015557758,-0.016140422,-0.015742773,-0.011758643,-0.0125244,-0.008534516,-0.010058587,0.0013676541,-0.022445846,-0.020143665,-0.0056255558,-0.008743905,-0.012613892,-0.023050213,-0.011975671,-0.005632927,-0.010942486,-0.008450714,-0.0074588787,-0.018912787,-0.017708136,-0.025329832,-0.012039727,-0.009681013,-0.014364667,-0.011244155,-0.020961322,-0.01109317,-0.01373115,-0.007910106,-0.01573994,-0.024384271,-0.012266895,-0.018347098,-0.015156118,-0.014975101,-0.0074689914,-0.015779635,-0.0066320403,-0.019235443,-0.013492561,-0.0027446225,-0.019545171,-0.012680016,-0.013926234,-0.0036261235,-0.0070808963,-0.012345396,-0.018488502,0.00067034253,-0.0067243516,-0.016305272,-0.017080408,-0.011905,-0.013183082,-0.014517456,-0.009122024,-0.009481652,-0.02294927,-0.010537118,-0.017249191,-0.0023184838,-0.013950344,-0.010800878,-0.0048793633
0.010349459,0.0044005318,0.030067174,0.024837704,0.017697236,0.016529059,0.025040582,0.012873948,0.011972838,0.011279661,0.017887853,0.024606204,0.013110067,0.007277214,6.996533e-05,0.016341863,0.0032418484,0.008880049,0.013066157,0.014688634,0.010723363,0.0051779966,0.021789586,0.025405647,0.017790874,0.025412051,0.012677546,0.0031209723,0.01824968,0.021133112,0.011463431,0.013068566,0.003036826,0.034949094,0.003209149,0.020674504,0.009466731,0.014240955,0.023656568,0.019918205,0.01906888,0.01647702,0.020700542,0.017788032,0.018016085,0.021541448,0.026457882,0.018681016,0.027215697,0.02037833,0.030821353,0.018243143,0.0051123234,0.0019835955,0.023205068,0.01630532,0.017413866,-0.0042514727,0.014385694,0.011231212,0.021973154,0.02003114,0.0110995695,0.031078408,0.012024181,0.020981628,0.023307813,0.018086873,0.015085095,0.0144441975,0.019727753,0.014256006,0.017492227,0.02347223,0.012663518,0.013128033,0.017177079,0.0036812446,0.018246679,0.026931116,0.012885552,0.0014240185,0.0035659731,0.01475708,0.018310005,0.022076443,0.004737734,0.01271064,0.009834063,0.015283266,0.013722296,0.010593327,0.017840575,0.015637677,0.027191037,0.016955988,0.0005866537,0.01684918,0.0006077101,0.017309789,0.026175745,0.017402016,0.01992971,0.012332462,0.0112628685,0.006349595,0.020814281,0.01270359,0.011616542,0.015073912,0.020113273,-0.0007533322,0.028028674,0.0094531765,0.026376864,0.008042121,0.01629936,0.014135122,0.013517361,0.017243149,0.010178046,0.015292374,0.015659086,0.019107912,0.010549182,0.019287182,0.029015273,0.01665933,0.016876623,0.014818145,0.021430911,0.021819033,0.0071233455,0.017496862,0.027572885,0.00018270382,0.021764101,0.0072146296,0.022533687,0.015952805,0.015969498,0.028058419,0.002310286,0.021342812,0.018857501,0.023597464,0.012662345,0.016556254,0.02324503,0.012543679,0.002970703,0.011907969,0.007141679,0.011520214,0.0090449145,0.007532668,0.010508874,0.015393126,0.027006082,0.01814136,0.006567489,0.016071763,-0.005734963,0.0073206895,0.012574249,0.009442591,0.014864061,0.01608319,-0.00053453003,0.0020296667,0.017089747,0.025925735,0.021583129,0.024121044,0.0074529364,0.02200207,0.019048622,0.024968315,0.016859619,0.0031770084,0.013800063,0.022782791,0.032611087,0.014683807,0.018650861,0.0029560083,0.015227588,0.0035423816,0.019121375,0.02706216,0.025135122,0.022118362,0.01600668,0.017607812
-0.0032317622,0.013802762,0.00506393,0.022858413,0.019552052,0.015975429,0.006381323,0.012747412,0.015627561,0.019633224,0.003267688,0.01909224,0.013781611,0.004086604,0.00020585404,0.022195851,0.01666226,0.0113788005,0.0076008984,0.022228355,0.0064493357,-0.0060314257,0.020375244,0.017753003,0.01616385,0.012989607,0.020960083,0.010736861,0.016050944,0.025957827,0.02761846,0.007823762,0.0036710512,0.008060385,0.013937005,0.009724713,0.016332615,0.015442321,0.0029016803,0.009771713,0.022060394,0.0062824544,0.019914076,0.008054928,0.029915849,0.0016003257,0.02003327,0.023444068,0.007761175,0.01721654,0.017659219,0.019202508,0.01876198,0.004549347,-0.00011952167,0.020762688,0.022911431,0.0078051407,0.012855003,0.021857394,0.022143135,0.023259215,0.0055143917,0.012923983,0.017910436,0.012199862,0.012609259,0.015421391,0.0161484,0.005860076,0.0067111473,0.004672803,0.012033883,0.019113496,0.010419243,0.022040436,0.0140539175,0.008847912,0.017128138,0.011262393,0.024266116,0.017528292,0.0034443398,0.015643358,0.013047209,0.017304491,0.024828432,0.009228591,0.008431484,0.018160818,0.009831146,0.008529415,0.02641724,0.0067811375,0.0052568945,0.025793249,0.008228028,0.01819094,0.015297231,0.008247207,0.01642819,0.012344251,0.030407252,0.0242137,0.037129935,0.020114092,0.008860882,0.011695261,0.008647897,0.0051134247,0.028740993,0.015182445,0.0066917134,0.026869802,0.013360512,0.01419538,0.020929135,0.014317131,0.00981275,0.0117333215,0.010035274,0.011045602,0.03566936,0.015870813,0.014292104,0.011724033,0.0113209095,0.015362308,0.010277539,0.018547988,0.02462588,0.019157585,0.022715334,0.022075893,0.018559286,0.014636431,0.021964721,0.023707585,0.022662157,0.009716196,0.011780346,0.013038926,0.009386258,0.016080612,0.011067901,0.002911802,0.018208673,0.007965537,0.025143344,0.01863606,0.0150667,0.01046964,0.0071040527,0.022777123,0.016122513,0.004617495,0.008855228,0.017513001,0.006875044,0.013501559,0.010178894,0.025472842,0.013285669,0.009068337,0.008459804,0.00437938,0.0183374,0.026884418,0.015302581,0.01810186,0.015249402,0.017336922,0.009863212,0.013722261,-0.008770956,0.008925495,0.024229473,0.01570917,0.016466744,0.017034365,0.0066940594,0.026203668,0.024283277,0.021698281,0.019412503,0.016098792,0.0092896,0.0075479816,0.01962145,0.016334796,0.0072883703,0.012848165,0.017267141,0.0036044256
0.012969411,0.008862234,0.0077410615,0.0032553577,0.0032856972,0.007693835,-0.0031307412,0.0051931483,0.011560392,0.0017707224,0.0029164103,-0.002354823,-0.0015080047,0.012690269,0.021149565,0.008258966,-0.0047358093,0.011720119,0.008735798,0.014311307,0.014782505,-0.006092494,0.0065522916,-0.0060366257,-4.9632898e-05,0.0037428401,0.008811713,0.029753188,0.0072228387,0.004058702,0.008476992,0.004439569,0.024310648,-0.001537141,-0.014328426,0.0048229345,0.002077781,-0.005897242,0.003242117,-0.0012799702,0.0049407464,0.0058455355,-0.0019554053,0.0148800025,0.0053650057,0.010954305,-0.0076273344,-0.002330645,-0.0062392834,-0.0040046824,-0.0035426994,-0.009477641,0.006469854,0.023487939,-0.010370148,0.003916384,-0.0028364267,-0.010213033,0.005078005,0.0036954754,-0.0061677485,0.006568014,-0.006634004,0.0056108087,-0.007146701,0.011491795,0.002320711,0.007203193,0.016927157,0.012677401,0.0040427786,-0.0026025947,0.00796823,0.0017322788,0.0047867014,0.0053265374,-0.0049966997,0.02705464,0.004985035,0.008957877,0.0026251713,-0.010580113,0.01179457,0.0029741165,0.0056303227,-0.0006210298,0.0052586244,0.02057514,-0.00032698634,0.0055759335,0.005041945,0.009783206,-0.000604252,0.004765754,-0.0076037,-0.0024896176,-0.0021888807,0.00850563,-0.010383412,0.0075996094,0.00872975,0.0020237614,-0.006610065,-0.0017341366,0.0051643117,0.006771353,0.0014535979,0.00934208,0.005174766,-0.004185555,0.0032476555,0.019448128,-0.0014375334,-0.010341551,0.0031745646,0.002822573,0.006873899,0.012525769,0.0067456947,0.00031707916,0.012487169,0.00843109,0.0022238677,0.0069674184,0.0053197662,0.0047020297,0.0056703626,0.0043237265,0.016584948,0.010766676,0.0012791133,0.013767943,0.0014428697,0.002408973,-0.008036731,-0.010542217,-0.013454462,0.0077988966,0.0005595475,-0.0005462335,-0.0022216938,0.011627476,0.018239336,-0.014637851,-0.0041061332,0.0045538205,0.009166765,0.002357022,-0.002927292,-0.0100823,0.011658243,0.004570732,-0.008941269,-0.004228207,0.0033218486,0.015233128,0.0096094785,0.01062566,0.00840973,0.007579322,0.019049691,0.0016901906,-0.009364573,0.01334661,0.005217224,-0.010996845,0.005413359,0.014968459,0.00039800935,-0.011654933,0.008828346,0.0011319498,0.0005492063,-0.0040541515,0.0063849846,-0.014120963,0.009196733,0.00692564,0.014421535,0.011038548,-0.0037450483,0.003226192,0.0032324924,0.0028490021,-0.019728448,-0.01197881,-0.001659715,0.021024788,0.0056449748,-0.008425238,0.009787585,-0.0039306493,0.012827034,-0.003501363
